papel,Tipo,Empresa,setor,Subsetor,Valor_de_mercado,Valor_da_firma,ult_balanco_processado,numero_de_acoes,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrimonio_Liq,PSR,VPA,LPA,P/l,P/VP,P/EBIT,Marg_Liquida%,Div_Yield_%,ROIC_%,ROE_%,Liquidez_Corr
NAFG3,ON,NADIR FIGUEIREDO ON,Utilidades Domésticas,Utensílios Domésticos,672161000.0,741746000.0,31/12/2018,13579000.0,717627000.0,62456000.0,365306000.0,132042000.0,69586000.0,395982000.0,0.88,29.16,6.09,8.13,1.7,4.9,11.0,2.4,22.8,20.9,1.65
MWET4,PN,WETZEL S.A. PN,Material de Transporte,Material Rodoviário,9466800.0,79647800.0,30/09/2018,2058000.0,186683000.0,2572000.0,43346000.0,72753000.0,70181000.0,-150881000.0,0.06,-73.31,-0.69,-6.66,-0.06,-0.6,-1.0,0.0,-10.1,0.9,0.33
MWET3,ON,WETZEL S.A. ON,Material de Transporte,Material Rodoviário,13047700.0,83228700.0,30/09/2018,2058000.0,186683000.0,2572000.0,43346000.0,72753000.0,70181000.0,-150881000.0,0.09,-73.31,-0.69,-9.18,-0.09,-0.83,-1.0,0.0,-10.1,0.9,0.33
MULT3,ON N2,Multiplan ON N2,Exploração de Imóveis,Exploração de Imóveis,14730700000.0,16688600000.0,31/12/2018,600761000.0,8875260000.0,855769000.0,1274160000.0,2813730000.0,1957960000.0,5335980000.0,11.98,8.88,0.79,31.15,2.76,19.49,38.3,1.8,9.6,8.9,1.78
MTSA4,PN,METISA PN,Máquinas e Equipamentos,Máqs. e Equips. Construção e Agrícolas,163557000.0,136213000.0,30/09/2018,9137260.0,313709000.0,59457900.0,225608000.0,32113900.0,-27344000.0,233499000.0,0.61,25.55,1.97,9.09,0.7,8.57,6.7,3.6,7.9,7.7,3.21
MTIG4,PN,IGUAÇU PN,Embalagens,Embalagens,19063100.0,51630700.0,30/09/2018,241000.0,100456000.0,6562960.0,61262500.0,39130600.0,32567600.0,23638200.0,0.14,98.08,-5.78,-13.68,0.81,3.34,-1.0,0.0,7.3,-5.9,0.98
MTBR4,PN,WHIRLPOOL S.A. PN,Utilidades Domésticas,Eletrodomésticos,1577930000.0,865179000.0,30/09/2018,1502790000.0,7300590000.0,733373000.0,5730600000.0,20627000.0,-712746000.0,2353360000.0,0.2,1.57,0.24,4.41,0.67,5.37,4.5,0.0,6.2,15.2,1.29
MTIG3,ON,IGUAÇU ON,Embalagens,Embalagens,1255610.0,33823200.0,30/09/2018,241000.0,100456000.0,6562960.0,61262500.0,39130600.0,32567600.0,23638200.0,0.01,98.08,-5.78,-0.9,0.05,0.22,-1.0,0.0,7.3,-5.9,0.98
MTBR3,ON,WHIRLPOOL S.A. ON,Utilidades Domésticas,Eletrodomésticos,1487760000.0,775012000.0,30/09/2018,1502790000.0,7300590000.0,733373000.0,5730600000.0,20627000.0,-712746000.0,2353360000.0,0.18,1.57,0.24,4.16,0.63,5.06,4.5,0.0,6.2,15.2,1.29
MSPA4,PN,MELHORAMENTOS PN,Madeira e Papel,Papel e Celulose,307504000.0,251759000.0,30/09/2018,6405000.0,1445370000.0,63774000.0,190011000.0,8029000.0,-55745000.0,924692000.0,2.4,144.37,-2.9,-16.54,0.33,-11.23,-14.5,11.8,-2.0,-2.0,4.64
MSPA3,ON,MELHORAMENTOS ON,Madeira e Papel,Papel e Celulose,308337000.0,252592000.0,30/09/2018,6405000.0,1445370000.0,63774000.0,190011000.0,8029000.0,-55745000.0,924692000.0,2.4,144.37,-2.9,-16.59,0.33,-11.26,-14.5,10.7,-2.0,-2.0,4.64
MSAN4,PN,BUNGE BRASIL S.A. PN,,,,255972000.0,30/06/2004,,14939600000.0,720029000.0,9946380000.0,976001000.0,255972000.0,2533030000.0,,0.0,0.0,0.0,0.0,,2.4,0.0,11.8,11.8,1.18
MSAN3,ON,BUNGE BRASIL S.A. ON,,,,255972000.0,30/06/2004,,14939600000.0,720029000.0,9946380000.0,976001000.0,255972000.0,2533030000.0,,0.0,0.0,0.0,0.0,,2.4,0.0,11.8,11.8,1.18
MRSL4,PN,MARISOL PN,"Tecidos, Vestuário e Calçados",Vestuário,342375000.0,374716000.0,31/03/2012,112254000.0,562596000.0,26558000.0,244422000.0,58899000.0,32341000.0,375151000.0,0.82,3.34,0.32,9.48,0.91,15.08,8.7,0.0,4.4,9.6,2.78
MRVE3,ON NM,MRV ON NM,Construção e Engenharia,Construção Civil,6431150000.0,8499310000.0,31/12/2018,444140000.0,13636900000.0,794852000.0,7861260000.0,2863020000.0,2068170000.0,4630450000.0,1.19,10.43,1.55,9.32,1.39,7.43,14.0,7.1,6.9,14.9,2.98
MRSL3,ON,MARISOL ON,"Tecidos, Vestuário e Calçados",Vestuário,370438000.0,402779000.0,31/03/2012,112254000.0,562596000.0,26558000.0,244422000.0,58899000.0,32341000.0,375151000.0,0.88,3.34,0.32,10.25,0.99,16.32,8.7,0.0,4.4,9.6,2.78
MRFG3,ON NM,Marfrig ON NM,Alimentos,Carnes e Derivados,3876790000.0,11923700000.0,31/12/2018,621280000.0,26504300000.0,7191710000.0,11763000000.0,15238700000.0,8046960000.0,673464000.0,0.13,1.08,2.25,2.78,5.76,1.99,7.2,0.0,11.5,207.2,1.36
MPLU3,ON NM,MULTIPLUS ON NM,Diversos,Programas de Fidelização,4341730000.0,3235970000.0,31/12/2018,162247000.0,1624610000.0,1105760000.0,1440200000.0,,-1105760000.0,250279000.0,6.87,1.54,2.2,12.18,17.35,10.32,56.4,5.2,129.6,142.4,1.06
MOVI3 ,ON NM,MOVIDA ON NM,Diversos,Aluguel de Carros,3190030000.0,4643810000.0,31/12/2018,263421000.0,5192300000.0,812151000.0,1435940000.0,2265930000.0,1453780000.0,1658840000.0,1.26,6.3,0.61,19.97,1.92,7.34,6.3,2.0,12.7,9.6,0.87
MNSA4,PN,MANASA PN,,,,,31/12/2005,,71517000.0,12346000.0,17142000.0,59335000.0,46989000.0,-9105000.0,,0.0,0.0,0.0,0.0,,-362.7,0.0,-13.5,145.7,3.63
MNPR4,PN,MINUPAR PN,Alimentos,Carnes e Derivados,32873000.0,33604000.0,30/09/2018,7100000.0,189005000.0,171000.0,42061000.0,902000.0,731000.0,-298499000.0,0.17,-42.04,-3.65,-1.27,-0.11,1.38,-13.1,0.0,13.2,8.7,0.12
MNSA3,ON,MANASA ON,,,,,31/12/2005,,71517000.0,12346000.0,17142000.0,59335000.0,46989000.0,-9105000.0,,0.0,0.0,0.0,0.0,,-362.7,0.0,-13.5,145.7,3.63
MNPR3,ON,MINUPAR ON,Alimentos,Carnes e Derivados,16259000.0,16990000.0,30/09/2018,7100000.0,189005000.0,171000.0,42061000.0,902000.0,731000.0,-298499000.0,0.08,-42.04,-3.65,-0.63,-0.05,0.68,-13.1,0.0,13.2,8.7,0.12
MNDL4,PN,MUNDIAL S/A PN,"Tecidos, Vestuário e Calçados",Acessórios,942400.0,168095000.0,30/09/2018,2480000.0,1020960000.0,1316000.0,247820000.0,168469000.0,167153000.0,-138090000.0,0.0,-55.68,-17.96,-0.02,-0.01,0.02,-9.8,0.0,3.9,32.2,0.29
MNDL3,ON,MUNDIAL S/A ON,"Tecidos, Vestuário e Calçados",Acessórios,74400000.0,241553000.0,30/09/2018,2480000.0,1020960000.0,1316000.0,247820000.0,168469000.0,167153000.0,-138090000.0,0.16,-55.68,-17.96,-1.67,-0.54,1.96,-9.8,0.0,3.9,32.2,0.29
MMAQ3,ON,MINASMÁQUINAS S/A ON,Comércio,Material de Transporte,,-40173000.0,30/09/2018,45000.0,185405000.0,50321000.0,160709000.0,10148000.0,-40173000.0,131899000.0,,0.0,0.0,0.0,0.0,,5.6,0.0,-12.4,11.8,3.49
MLPA3,ON,MELHORAMENTOS PAPEIS ON,Madeira e Papel,Papel e Celulose,,-31171000.0,30/09/2009,4692000.0,83923000.0,31171000.0,31240000.0,,-31171000.0,44578000.0,,0.0,0.0,0.0,0.0,,8.9,0.0,,45.1,
MLFT4,PN,JEREISSATI PARTICIPACOES PN,Telefonia Fixa,Telefonia Fixa,1967830000.0,3632440000.0,31/12/2018,87889000.0,5394910000.0,664614000.0,871505000.0,2329220000.0,1664600000.0,1446320000.0,2.72,16.46,1.25,17.86,1.36,5.0,33.2,0.0,8.3,7.6,3.12
MILS3,ON NM,MILLS ON NM,Construção e Engenharia,Construção Civil,920071000.0,978621000.0,31/12/2018,175586000.0,1014650000.0,122635000.0,209377000.0,181185000.0,58550000.0,750309000.0,3.02,4.27,-0.54,-9.69,1.23,-7.01,-31.2,0.0,-15.0,-12.7,1.26
MILK33,DR3,Laep DR3 DR3,Alimentos,Laticínios,12495000.0,31669000.0,31/03/2013,41650000.0,450753000.0,210000.0,161892000.0,19384000.0,19174000.0,-516285000.0,0.07,-12.4,-20.47,-0.01,-0.02,-0.04,-508.1,0.0,-70.9,165.1,0.5
MGLU3,ON NM,MAGAZ LUIZA ON NM,Comércio,Eletrodomésticos,34386400000.0,33834200000.0,31/12/2018,190591000.0,8796740000.0,1008200000.0,6412390000.0,455967000.0,-552231000.0,2302870000.0,2.21,12.08,3.13,57.56,14.93,33.38,3.8,0.5,28.0,25.9,1.19
MGEL4,PN N1,MANGELS PN N1,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,38169200.0,631555000.0,31/12/2018,5783210.0,348704000.0,38274000.0,153830000.0,631660000.0,593386000.0,-364125000.0,0.08,-62.96,-2.89,-2.29,-0.1,1.18,-9.7,0.0,11.5,4.6,2.24
MGEL3,ON,MANGELS ON,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,144580000.0,737966000.0,31/12/2018,5783210.0,348704000.0,38274000.0,153830000.0,631660000.0,593386000.0,-364125000.0,0.3,-62.96,-2.89,-8.66,-0.4,4.48,-9.7,0.0,11.5,4.6,2.24
MERC4,PN,MERCANTIL BRASIL PN,Financeiros,Soc. Crédito e Financiamento,126070000.0,,31/12/2018,18010000.0,468819000.0,4905000.0,186783000.0,,,229921000.0,,12.77,1.4,4.99,0.55,,0.0,7.1,,11.0,
MERC3,ON,MERCANTIL BRASIL ON,Financeiros,Soc. Crédito e Financiamento,144080000.0,,31/12/2018,18010000.0,468819000.0,4905000.0,186783000.0,,,229921000.0,,12.77,1.4,5.7,0.63,,0.0,0.0,,11.0,
MEDI3,ON NM,MEDIAL SAUDE ON NM,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",805497000.0,584096000.0,31/03/2010,69740000.0,977974000.0,229187000.0,308123000.0,7786000.0,-221401000.0,426164000.0,0.37,6.11,-1.54,-7.52,1.89,-9.11,-5.0,0.0,-12.3,-25.1,0.79
MEAL3,ON NM,IMC S/A ON NM,Hoteis e Restaurantes,Restaurante e Similares,1082460000.0,1095770000.0,30/09/2018,166532000.0,1550590000.0,153684000.0,355054000.0,166997000.0,13313000.0,1039150000.0,0.69,6.24,-0.04,-165.49,1.04,30.17,-0.4,9.8,2.7,-0.6,1.55
MARI3,ON NM,Marisa ON NM,Comércio,"Tecidos, Vestuário e Calçados",540594000.0,530178000.0,31/03/2010,184503000.0,1408720000.0,239859000.0,1030060000.0,229443000.0,-10416000.0,706711000.0,0.35,3.83,0.96,3.04,0.76,4.99,11.4,0.0,10.7,25.1,2.23
MDIA3,ON NM,M.DIASBRANCO ON NM,Alimentos,Alimentos Diversos,14933000000.0,15730800000.0,31/12/2018,339000000.0,7807470000.0,451000000.0,2449250000.0,1248800000.0,797804000.0,5561840000.0,2.48,16.41,2.13,20.64,2.68,17.81,12.0,0.9,11.6,13.0,1.91
MAPT3,ON,CIA MARCOPOLO ON,Outros,Outros,5789700.0,5789700.0,30/09/2018,919000.0,773000.0,,,,,-5391000.0,,-5.87,-0.18,-34.06,-1.07,-38.09,0.0,0.0,,3.2,
MAPT4,PN,CIA MARCOPOLO PN,Outros,Outros,2738620.0,2738620.0,30/09/2018,919000.0,773000.0,,,,,-5391000.0,,-5.87,-0.18,-16.11,-0.51,-18.02,0.0,0.0,,3.2,
MAGS3,ON,MAGNESITA S/A ON,Materiais Diversos,Materiais Diversos,2656950000.0,2508900000.0,31/12/2007,42545300000.0,1253380000.0,259138000.0,806474000.0,111090000.0,-148048000.0,848546000.0,2.22,19.94,2.55,24.49,3.13,15.02,8.9,0.0,18.7,12.8,3.06
MAGG3,ON,MAGNESITA REFRATÁRIOS ON,Materiais Diversos,Materiais Diversos,2972380000.0,4683630000.0,30/09/2018,50040000.0,6749560000.0,612106000.0,2585890000.0,2323360000.0,1711250000.0,2246130000.0,0.68,44.89,-0.5,-119.98,1.32,4.07,-0.6,0.0,14.1,-1.1,1.14
LUXM4,PN,TREVISA INVESTIMENTOS SA PN,Transporte,Transporte Hidroviário,103400000.0,134917000.0,30/09/2018,5196000.0,190260000.0,6971000.0,22039000.0,38488000.0,31517000.0,112337000.0,0.85,21.62,1.82,10.91,0.92,6.07,7.8,2.0,9.4,8.4,0.99
LUXM3,ON,TREVISA INVESTIMENTOS SA ON,Transporte,Transporte Hidroviário,51960000.0,83477000.0,30/09/2018,5196000.0,190260000.0,6971000.0,22039000.0,38488000.0,31517000.0,112337000.0,0.43,21.62,1.82,5.48,0.46,3.05,7.8,0.0,9.4,8.4,0.99
LUPA3,ON NM,LUPATECH ON NM,Máquinas e Equipamentos,"Motores, Compressores e Outros",32532100.0,206660000.0,30/09/2018,16598000.0,593274000.0,1166000.0,249063000.0,175294000.0,174128000.0,97570000.0,0.28,5.88,-6.43,-0.3,0.33,-1.08,-93.7,0.0,-5.4,-109.4,1.83
LREN3,ON,RENNER ON,Comércio,"Tecidos, Vestuário e Calçados",32098700000.0,32637900000.0,31/12/2018,720024000.0,8821050000.0,1384360000.0,5930340000.0,1923590000.0,539224000.0,3954510000.0,3.81,5.49,1.42,31.47,8.12,15.54,12.1,1.0,31.9,25.8,1.37
LPSB3,ON NM,LOPES BRASIL ON NM,Construção e Engenharia,Intermediação Imobiliária,647729000.0,632047000.0,30/09/2018,125773000.0,254918000.0,15682000.0,54057000.0,,-15682000.0,62593000.0,6.57,0.5,-0.4,-12.88,10.35,-21.58,-51.6,0.0,-12.8,-80.3,1.22
LOGN3,ON NM,Log-In ON NM,Transporte,Transporte Hidroviário,334243000.0,1571690000.0,30/09/2018,38286800.0,1179430000.0,34815000.0,296394000.0,1272260000.0,1237450000.0,-373965000.0,0.34,-9.77,-0.7,-12.41,-0.89,5.5,-2.7,0.0,5.9,7.2,0.98
LOGG3,ON NM,LOG COM PROP ON NM,Exploração de Imóveis,Exploração de Imóveis,1239910000.0,2029730000.0,31/12/2018,69230000.0,3222900000.0,150488000.0,193888000.0,940313000.0,789825000.0,2147270000.0,11.83,31.02,0.63,28.51,0.58,14.74,44.9,0.0,2.7,2.0,1.29
LLIS3,ON,LE LIS BLANC DEUX ON,Comércio,"Tecidos, Vestuário e Calçados",1702830000.0,2645840000.0,30/09/2018,51601000.0,3722370000.0,239007000.0,894894000.0,1182020000.0,943012000.0,2205260000.0,1.37,42.74,8.85,3.73,0.77,5.58,39.2,5.7,9.3,20.7,1.14
LIPR3,ON,LIGHTPAR ON,Energia Elétrica,Energia Elétrica,705900000.0,601493000.0,30/09/2018,11765000.0,225617000.0,104407000.0,122468000.0,,-104407000.0,174507000.0,,14.83,3.24,18.53,4.05,-27.78,0.0,12.5,,21.8,
LINX3,ON NM,LINX ON NM,Programas e Serviços,Programas e Serviços,4789700000.0,4576460000.0,31/12/2018,166309000.0,1647680000.0,463224000.0,708827000.0,249981000.0,-213243000.0,1057210000.0,6.99,6.36,0.43,67.41,4.53,29.87,10.4,0.3,13.7,6.7,3.21
LIQO3,ON NM,LIQ ON NM,Serviços,Serviços Diversos,16671700.0,70960700.0,31/12/2018,15728000.0,1358330000.0,95457000.0,364520000.0,149746000.0,54289000.0,83433000.0,0.01,5.3,-14.21,-0.07,0.2,-0.09,-16.4,0.0,-16.1,-267.8,0.96
LIGH3,ON,LIGHT ON,Energia Elétrica,Energia Elétrica,3725970000.0,11508400000.0,30/09/2018,223648000000.0,13995900000.0,711447000.0,3946210000.0,8493830000.0,7782390000.0,2413370000.0,0.36,10.79,0.49,33.99,1.54,4.24,1.1,0.0,7.3,4.5,1.02
LIGT3,ON,LIGHT SA ON,Energia Elétrica,Energia Elétrica,4606870000.0,13040700000.0,30/09/2018,203934000.0,17561100000.0,1394740000.0,5499910000.0,9828600000.0,8433870000.0,3336510000.0,0.37,16.36,0.81,27.98,1.38,3.1,1.3,0.6,10.7,4.9,1.01
LFFE4,PN,LA FONTE TELECOM S/A PN,Telefonia Fixa,Telefonia Fixa,211538000.0,184520000.0,31/03/2017,54380000.0,58775000.0,27018000.0,27435000.0,,-27018000.0,51892000.0,,0.95,-0.79,-4.91,4.08,-26.5,0.0,0.0,,-83.1,
LGLO4,PN,LIVRARIA DO GLOBO S/A PN,Comércio,Livrarias e Papelarias,3400000.0,5822000.0,31/12/2006,34000.0,17729000.0,123000.0,1760000.0,2545000.0,2422000.0,5191000.0,0.22,152.68,-95.44,-1.05,0.65,-1.24,-21.5,0.0,-18.4,-62.5,0.14
LFFE3,ON,LA FONTE TELECOM S/A ON,Telefonia Fixa,Telefonia Fixa,169122000.0,142104000.0,31/03/2017,54380000.0,58775000.0,27018000.0,27435000.0,,-27018000.0,51892000.0,,0.95,-0.79,-3.92,3.26,-21.18,0.0,0.0,,-83.1,
LEVE4,PN,MAHLE METAL LEVE PN,Material de Transporte,Material Rodoviário,5708420000.0,5902450000.0,31/12/2018,128308000.0,2316130000.0,97591000.0,1106330000.0,291621000.0,194030000.0,1356360000.0,2.2,10.57,2.27,19.57,4.21,13.36,11.3,0.0,20.7,21.5,1.97
LEVE3,ON,MAHLE METAL LEVE ON,Material de Transporte,Material Rodoviário,3495110000.0,3689140000.0,31/12/2018,128308000.0,2316130000.0,97591000.0,1106330000.0,291621000.0,194030000.0,1356360000.0,1.35,10.57,2.27,11.98,2.58,8.18,11.3,6.6,20.7,21.5,1.97
LETO5,PNA,MITTO PNA,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,8248140.0,10529100.0,31/03/2008,4003950000.0,33295000.0,144000.0,14633000.0,2425000.0,2281000.0,-58642000.0,,-14.65,-2.5,-0.83,-0.14,,0.0,0.0,,17.0,
LETO3,ON,MITTO ON,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,3203160.0,5484160.0,31/03/2008,4003950000.0,33295000.0,144000.0,14633000.0,2425000.0,2281000.0,-58642000.0,,-14.65,-2.5,-0.32,-0.05,,0.0,0.0,,17.0,
LECO4,PN,LECO PN,Alimentos,Grãos e Derivados,211700000.0,233089000.0,30/09/2008,145000000.0,229063000.0,265000.0,56243000.0,21654000.0,21389000.0,105928000.0,0.64,0.73,-0.11,-13.48,2.0,-29.69,-4.7,0.0,-3.5,-14.8,0.82
LECO3,ON,LECO ON,Alimentos,Grãos e Derivados,,21389000.0,30/09/2008,145000000.0,229063000.0,265000.0,56243000.0,21654000.0,21389000.0,105928000.0,,0.0,0.0,0.0,0.0,,-4.7,0.0,-3.5,-14.8,0.82
LCSA4,PN,NÃO  CONSTA PN,Alimentos,Laticínios,86084700000.0,86215300000.0,30/09/2009,2453260000.0,686985000.0,2821000.0,173456000.0,133360000.0,130539000.0,-377568000.0,79.74,-0.15,-0.1,-337.52,-228.0,-505.8,-23.6,0.0,-28.7,67.6,0.29
LATS3,ON,REXAM BEVERAGE CAN SOUTH AMERICA ON,,,,146238000.0,31/03/2004,,1221440000.0,121153000.0,473370000.0,267391000.0,146238000.0,680646000.0,,0.0,0.0,0.0,0.0,,1.3,0.0,11.6,1.8,1.67
LATM11,DR3 ED,LATAM AIRLN DR3 ED,Transporte,Transporte Aéreo,1899750000.0,30215100000.0,31/03/2016,66309000.0,66308900000.0,4885480000.0,9830010000.0,33200900000.0,28315400000.0,11357000000.0,0.06,171.27,-4.07,-7.05,0.17,0.52,-0.4,0.0,6.5,-2.4,0.49
LCAM3,ON NM,LOCAMERICA ON NM,Diversos,Aluguel de Carros,5633920000.0,7563580000.0,31/12/2018,149243000.0,8744520000.0,1963190000.0,2784600000.0,3892840000.0,1929650000.0,2565550000.0,1.93,17.19,1.27,29.78,2.2,10.16,6.5,1.4,11.5,7.4,1.15
LCSA3,ON,NÃO  CONSTA ON,Alimentos,Laticínios,30665700000.0,30796200000.0,30/09/2009,2453260000.0,686985000.0,2821000.0,173456000.0,133360000.0,130539000.0,-377568000.0,28.4,-0.15,-0.1,-120.23,-81.22,-180.18,-23.6,0.0,-28.7,67.6,0.29
LAME3,ON,LOJAS AMERICANAS S.A. ON,Comércio,Produtos Diversos,24506000000.0,31294700000.0,30/09/2018,1600650000.0,26876600000.0,9211970000.0,16403900000.0,16000700000.0,6788730000.0,4774720000.0,1.42,2.98,0.25,62.45,5.13,12.77,1.5,0.5,13.7,8.2,2.39
LAME4,PN,LOJAS AMERICANAS S.A. PN,Comércio,Produtos Diversos,31356800000.0,38145500000.0,30/09/2018,1600650000.0,26876600000.0,9211970000.0,16403900000.0,16000700000.0,6788730000.0,4774720000.0,1.81,2.98,0.25,79.91,6.57,16.34,1.5,0.4,13.7,8.2,2.39
KSSA3,ON NM,KLABINSEGALL ON NM,Construção e Engenharia,Construção Civil,776612000.0,1700550000.0,30/06/2010,145706000.0,1914810000.0,70994000.0,1416360000.0,994927000.0,923933000.0,553026000.0,0.92,3.8,0.36,14.66,1.4,5.62,8.4,0.0,7.7,9.6,1.47
KROT4,PN N2,KROTON PN N2,Diversos,Educacional,8418550000.0,7329460000.0,30/09/2018,1644250000.0,24985200000.0,6792650000.0,8714120000.0,5703560000.0,-1089090000.0,15893900000.0,1.53,9.67,1.02,5.01,0.53,5.77,30.6,0.0,8.2,10.6,7.29
KROT3,ON N2,KROTON ON N2,Diversos,Educacional,18070300000.0,16981200000.0,30/09/2018,1644250000.0,24985200000.0,6792650000.0,8714120000.0,5703560000.0,-1089090000.0,15893900000.0,3.29,9.67,1.02,10.75,1.14,12.38,30.6,3.6,8.2,10.6,7.29
KROT11,UNT N2,KROTON UNT N2,Diversos,Educacional,9395700000.0,8306610000.0,30/09/2018,1644250000.0,24985200000.0,6792650000.0,8714120000.0,5703560000.0,-1089090000.0,15893900000.0,1.71,67.66,7.16,5.59,0.59,6.44,30.6,0.0,8.2,10.6,7.29
KLBN3,ON N2,KLABIN ON N2,Madeira e Papel,Papel e Celulose,28834200000.0,41232700000.0,31/12/2018,5409800000.0,29633700000.0,7047200000.0,10861900000.0,19445700000.0,12398500000.0,6292240000.0,2.88,1.16,0.03,209.77,4.58,9.68,1.9,3.3,13.7,2.2,2.93
KLBN4,PN N2,KLABIN PN N2,Madeira e Papel,Papel e Celulose,16770400000.0,29168900000.0,31/12/2018,5409800000.0,29633700000.0,7047200000.0,10861900000.0,19445700000.0,12398500000.0,6292240000.0,1.67,1.16,0.03,122.01,2.67,5.63,1.9,5.8,13.7,2.2,2.93
KLBN11,UNT N2,KLABIN UNT N2,Madeira e Papel,Papel e Celulose,19323800000.0,31722300000.0,31/12/2018,5409800000.0,29633700000.0,7047200000.0,10861900000.0,19445700000.0,12398500000.0,6292240000.0,1.93,5.82,0.13,140.58,3.07,6.48,1.9,5.0,13.7,2.2,2.93
KEPL3,ON,KEPLER WEBER SA ON,Máquinas e Equipamentos,Máqs. e Equips. Industriais,454671000.0,473901000.0,30/09/2018,26312000.0,675409000.0,48907000.0,281879000.0,68137000.0,19230000.0,414867000.0,0.82,15.77,-1.52,-11.4,1.1,-14.99,-7.2,0.0,-5.3,-9.6,1.41
JPSA3,ON,JEREISSATI PARTICIPACOES ON,Telefonia Fixa,Telefonia Fixa,2170860000.0,3835460000.0,31/12/2018,87889000.0,5394910000.0,664614000.0,871505000.0,2329220000.0,1664600000.0,1446320000.0,3.0,16.46,1.25,19.71,1.5,5.51,33.2,1.6,8.3,7.6,3.12
JSLG3,ON NM,JULIO SIMOES ON NM,Transporte,Transporte Rodoviário,2219810000.0,9371920000.0,31/12/2018,205538000.0,15874000000.0,4849250000.0,7191320000.0,12001400000.0,7152110000.0,753145000.0,0.27,3.66,0.64,16.91,2.95,2.31,2.3,1.4,9.9,17.4,1.78
JOPA4,PN,JOSAPAR S/A PN,Alimentos,Alimentos Diversos,232910000.0,628838000.0,30/09/2018,10582000.0,1751650000.0,440056000.0,1175020000.0,835984000.0,395928000.0,497081000.0,0.21,46.97,3.34,6.58,0.47,2.73,3.9,2.6,6.7,7.1,2.02
JOPA3,ON,JOSAPAR S/A ON,Alimentos,Alimentos Diversos,259259000.0,655187000.0,30/09/2018,10582000.0,1751650000.0,440056000.0,1175020000.0,835984000.0,395928000.0,497081000.0,0.24,46.97,3.34,7.33,0.52,3.04,3.9,2.1,6.7,7.1,2.02
JHSF3,ON NM,JHSF Part ON NM,Construção e Engenharia,Construção Civil,1391900000.0,2349000000.0,31/12/2018,527233000.0,4815060000.0,235597000.0,657085000.0,1192710000.0,957108000.0,2227840000.0,2.87,4.23,0.35,7.63,0.62,12.01,40.2,0.0,2.6,8.2,0.97
JFEN3,ON,JOÃO FORTES ENGENHARIA S.A. ON,Construção e Engenharia,Construção Civil,394515000.0,1152050000.0,30/09/2018,105204000.0,1923980000.0,11592000.0,1521550000.0,769122000.0,757530000.0,395765000.0,3.78,3.76,-3.45,-1.09,1.0,-2.72,-386.6,0.0,-7.8,-91.7,1.39
JFAB4,PN,JARAGUA FABRIL PN,,,,9099000.0,30/09/2002,,9239000.0,1000.0,669000.0,9100000.0,9099000.0,-10183000.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,2.3,
JBSS3,ON NM,JBS ON NM,Alimentos,Carnes e Derivados,42432000000.0,91973900000.0,30/09/2018,2728750000.0,118883000000.0,12093800000.0,39855900000.0,61635700000.0,49541900000.0,26569200000.0,0.24,9.74,-0.36,-42.87,1.6,6.1,-0.4,0.3,7.4,-3.7,1.88
JBDU4,PN,J B DUARTE PN,Holdings Diversificadas,Holdings Diversificadas,1009120.0,6294120.0,30/06/2018,136000.0,139904000.0,1000.0,7000.0,5286000.0,5285000.0,25771000.0,,189.49,195.33,0.04,0.04,-0.64,0.0,0.0,,103.1,
JBDU3,ON,J B DUARTE ON,Holdings Diversificadas,Holdings Diversificadas,961520.0,6246520.0,30/06/2018,136000.0,139904000.0,1000.0,7000.0,5286000.0,5285000.0,25771000.0,,189.49,195.33,0.04,0.04,-0.61,0.0,0.0,,103.1,
IVTT3,ON NM,BHG ON NM,Exploração de Imóveis,Exploração de Imóveis,,,31/03/2015,62141400.0,1387870000.0,99506000.0,166114000.0,212154000.0,112648000.0,1083050000.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,-0.4,
ITUB4,PN N1,ITAUUNIBANCO PN N1,Financeiros,Bancos,361380000000.0,,31/12/2018,9804140000.0,198187000000.0,3646780000.0,18694800000.0,,,131863000000.0,,13.45,2.24,16.47,2.74,,0.0,6.6,,16.6,
ITSA4,PN N1,ITAÚSA PN N1,Financeiros,Bancos,108414000000.0,109034000000.0,31/12/2018,8410700000.0,66206000000.0,3451000000.0,6328000000.0,4071000000.0,620000000.0,55143000000.0,20.17,6.56,1.12,11.49,1.97,334.61,180.7,8.1,0.5,17.1,2.66
ITUB3,ON N1,ITAUUNIBANCO ON N1,Financeiros,Bancos,314125000000.0,,31/12/2018,9804140000.0,198187000000.0,3646780000.0,18694800000.0,,,131863000000.0,,13.45,2.24,14.31,2.38,,0.0,7.6,,16.6,
ITSA3,ON N1,ITAÚSA ON N1,Financeiros,Bancos,128431000000.0,129051000000.0,31/12/2018,8410700000.0,66206000000.0,3451000000.0,6328000000.0,4071000000.0,620000000.0,55143000000.0,23.89,6.56,1.12,13.61,2.33,396.39,180.7,6.9,0.5,17.1,2.66
